,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_88864,-8720.051669935647,5711.887370334079
cell_77330,-2459.97281648195,2105.602716333388
cell_85678,-3063.2588493355,729.6147790096863
cell_85920,-3385.3640579538865,2845.8284745333394
cell_87160,-8933.145282903723,4572.313280993586
cell_78791,-10428.768221338983,5383.3190575570225
cell_62678,-8668.187130306686,-3541.455069294385
cell_83056,15532.529442416902,-4418.613560782234
cell_79270,-3944.537000057565,1269.025647458286
cell_80580,-2585.200052517197,1821.4362386864445
cell_79230,10467.350699032231,-2995.949405834563
cell_86610,18488.97949684374,-5070.40415182738
cell_88739,19082.64392124583,-4734.251914564601
cell_91058,-417.493471135109,545.7931199900811
cell_62046,20759.172805023405,-5972.873752957981
cell_77471,7558.623370302836,-2593.3758289832876
cell_88649,-9050.466531793889,5877.229835405642
cell_79595,11660.536164492754,-3223.1513425193048
cell_78944,-11493.138629243149,3422.911812952381
cell_89716,18341.202532781597,-4787.545922866901
cell_77474,-11656.784588585599,4953.118331311593
cell_80127,-8966.206826742096,4784.532160217147
cell_82795,33931.74161215079,-4210.9106350234415
cell_81949,24085.797522962777,-7624.412348618009
cell_86711,-8118.2517391390575,5341.6882702233
cell_88027,-8589.922740655984,5196.958876411767
cell_77412,-12045.590723822768,4139.01742397669
cell_90742,-662.6394177434225,1674.0190812991675
cell_81502,12835.192278886121,-3422.0973350427093
cell_88998,-877.9020999123428,1058.0643004698954
cell_62392,-11570.82300980884,-3427.7623801845266
cell_81205,6468.072649618932,-2676.7025876053785
cell_63054,-8109.652046122414,-2769.0612610220637
cell_82146,2673.9958426784124,-507.01154540836757
cell_85541,14918.596297748394,-4283.913761561109
cell_81080,-8921.373548528456,4059.1371870654234
cell_87828,-6683.951435609626,2953.8419816991345
cell_89373,19354.846895252125,-4419.619605097883
cell_88776,-11143.487388941176,5779.615762086167
cell_84677,-7801.9747772193505,2345.3565730229325
cell_86221,8195.117723068528,-2295.133340397431
cell_62116,5419.04098110604,-2921.4266268982647
cell_88623,20565.07322400919,-4887.554523940995
cell_86583,-9963.629953674836,5934.823204147494
cell_80477,-12334.769628146234,5395.843667399366
cell_90829,-5643.650237817702,2927.1389290222155
cell_83700,-10684.61665660304,882.5778869423659
cell_90824,-10980.554002203411,4356.6676312856725
cell_84096,-8983.740906066023,3092.1850213633816
cell_80923,-8285.796725648579,3110.6297852894804
cell_89640,-10444.455363027597,4120.858843574594
cell_90429,-6832.848850771072,3111.692279038169
cell_87792,-9104.303538553633,5754.751207864353
cell_63043,-7506.822018413576,-3114.88781665719
cell_90492,-4812.555001535235,3746.271548525833
cell_63108,-6850.251586149201,-3048.2868109282576
cell_80840,-9311.776689912584,5203.565463014059
cell_90622,-5473.968286139214,2490.5935310583877
cell_86930,-8974.389913864836,5671.434150342807
cell_81875,-9833.68680603671,4336.799695218677
cell_86493,743.0814157454636,869.0951230717894
cell_84581,-7987.18330437237,3691.7472101392746
cell_62507,-10384.911005184986,-3764.3433010064023
cell_82493,-1504.3653009202228,1121.5830605156816
cell_62482,-9865.662799948246,-3465.9285003167047
cell_82628,-12469.930323931563,3566.668556214224
cell_83558,10901.259059492384,-3285.876892827994
cell_62645,-9691.72259590384,-3397.756076859886
cell_78972,-8815.674612248105,3358.4809497430088
cell_82617,-10740.009166803233,5189.016077657134
cell_86626,-1137.1620922752163,1177.4992673633712
cell_79358,26906.94248163132,-7429.618820825444
cell_85395,-9748.031972897266,6624.063547290052
cell_88191,-1367.7882839113452,1704.15642067951
cell_80480,-10350.883441411854,5276.989140777689
cell_89293,22222.08846128637,-6846.605838475095
cell_81204,-8213.959130998908,1611.294570170774
cell_82567,-1477.0970771233588,1950.6636144837516
cell_89204,-11470.182716491567,4874.664909914544
cell_62877,-5332.004448455059,-2837.5251060481787
cell_84525,-3989.527973418005,1740.6900333230203
cell_82950,-10977.428819383547,5813.210347864038
cell_82769,-11980.367690142488,4747.765347028253
cell_85061,-10218.066484662542,5233.208561025539
cell_81974,16678.289979422523,-4086.075693729143
cell_82797,-12403.201600442497,4695.654809359838
cell_83973,7569.562944752581,-2826.503303215845
cell_61958,-10655.18793805634,-2048.6934584629357
cell_79226,-1027.7760883200174,548.053895502828
cell_77492,-10186.8195142109,5186.128690716996
cell_90038,-4270.641820718485,2432.4051025807225
cell_85686,32953.508746736414,-4558.808184638475
cell_80036,-45.273857627974664,833.9374426074965
cell_62329,-10922.198139285854,-3211.0944857610407
cell_89300,19799.28267045362,-4700.874793406207
cell_78370,-8501.005008369102,5381.331388412971
cell_84617,2422.660530088842,-12.531878729017668
cell_83522,25853.513672878446,-7789.319881342642
cell_61952,-10888.845165099397,-3649.455832106106
cell_84429,-4813.641256132437,2471.551559893682
cell_87393,18381.06163834733,-4880.601690052163
cell_90246,-8644.484845626052,5434.069093506946
cell_79136,-7680.960855050211,2932.5048071579754
cell_85212,-11211.738419896055,5918.927291808755
cell_89562,2052.703899927722,-1591.950428390684
cell_89208,17192.210861757158,-4846.18681117364
cell_482,-11026.412102226896,4934.335196912871
cell_48910,6799.13338918584,-2339.2445256633946
cell_43652,10227.724438302714,-2916.3498906180466
cell_47353,30967.342488229144,-11806.098866882821
cell_52427,7450.635890521689,-2758.648672372847
cell_51801,18938.7337324561,-4257.905679147657
cell_44949,-7098.538474424585,939.9623480773248
cell_5323,-9498.739444758936,821.818498275798
cell_4899,31334.868104698497,-12348.163604808302
cell_51474,21571.509455145304,-3657.1970073323396
cell_44430,-11648.230201385537,311.3467345953598
cell_3821,31148.12888581172,-11762.628402695675
cell_48193,-7987.631292340482,1712.0214239822437
cell_4312,19934.948762224605,-3822.0210023547356
cell_3308,-12198.217494778128,-170.32321009078214
cell_44307,20276.772994161194,-3685.1198700077866
cell_49952,30577.211061249545,-11326.345448799599
cell_5097,31244.463898481197,-11970.144644891336
cell_52014,29153.613103009273,-9184.056592096873
cell_3188,23623.395783795808,-7175.813777102725
cell_46458,23561.466256806434,-7052.017618693796
cell_3601,38157.67037243943,358.17198631520995
cell_52145,13723.034002834836,-3603.1829288273134
cell_698,39015.83686550827,2734.6254778376906
cell_50274,30725.879895482492,-11571.173773583607
cell_49019,31079.473127917798,-11918.143075685539
cell_4063,-100.13515822707292,-2162.727177999985
cell_43687,36826.275076538375,-1154.0345482286923
cell_45515,28805.396759410523,-9906.90477548851
cell_5137,35490.36988758945,-2654.991200618143
cell_49288,10998.075123766475,-4417.970014852059
cell_49842,30303.003345590474,-10912.917232733727
cell_45237,-10444.618542233953,298.59749191663974
cell_4688,33599.834360888686,-4282.112000987641
cell_3580,247.76867453577816,-1783.0547928747756
cell_3540,13429.551222211683,-3588.9024902978285
cell_47642,38874.66278033529,1819.828233573849
cell_51312,-9198.813339121147,-1512.7212062564847
cell_51946,-1722.4644351064774,-2025.814971507075
cell_47365,-12380.801735399195,723.6370550840148
cell_51967,-11538.401949630974,-1310.7823012552512
cell_43894,30636.37449115553,-11407.222219198653
cell_2837,-7512.639496558098,125.73092471785502
cell_50415,13342.619408674069,-3683.8671344527024
cell_5228,-12173.103546346032,1272.767628861332
cell_45536,-10710.656291337811,1116.831644038248
cell_51471,30844.04307142909,-11688.982502068162
cell_47493,31129.65865233206,-11973.525420098193
cell_5045,19142.90735825605,-5470.110236755299
cell_50987,38725.0421646818,1930.02889578217
cell_44252,29051.53965797164,-7198.685852840631
cell_45186,38289.81715259804,1159.5962807027854
cell_51037,21268.941540716267,-6372.293287965503
cell_45597,-2100.642831628927,-890.0590127833652
cell_4045,-9432.041896977486,-347.287372556513
cell_48936,22037.487765980968,-5253.922532232209
cell_3948,36772.2780590959,-1349.3861124963703
cell_4431,-12640.23418952976,-80.61598823146116
cell_46452,734.6550997127348,-2438.3563506722044
cell_48303,-12554.394706530831,-353.0220400202841
cell_3624,22519.37120106293,-5902.898540184784
cell_51824,30030.520531378508,-10635.731993489224
cell_50670,7005.723127396884,-2540.0162543470124
cell_1321,33626.89042137321,-4222.780757493027
cell_51929,34115.21211321151,-4138.760987972425
cell_45846,-10981.91173699303,115.87312898822074
cell_4427,-12442.937019231951,142.44205522757042
cell_3126,21977.278151760896,-4381.05115805097
cell_5299,22746.19112883704,-5998.874322790474
cell_44852,38920.3647793885,2453.816621557407
cell_52035,12492.522197709843,-3348.7745803918683
cell_44793,28748.92293508659,-9953.359607434617
cell_49688,20481.850867854064,-7387.098513488264
cell_50023,21237.917390107235,-3649.5839666939755
cell_50990,39248.01594194624,2806.1525057474573
cell_46765,36400.28224552603,-1556.6412131039892
cell_46798,29861.872808649958,-7793.401420540012
cell_46231,-5488.011954198861,187.78115410449098
cell_49143,7657.300771563228,-2507.8375652533086
cell_46826,25440.679683613285,-7758.57117759658
cell_45693,11881.824715958777,-3248.329248668586
cell_50596,2168.185911876404,-1932.5097533050111
cell_46995,20686.678378097222,-5037.471029252097
cell_49926,32737.492146063076,-4747.818208937583
cell_47975,36573.0104585093,-1762.2991276928453
cell_45247,31428.900881552876,-5204.807085887616
cell_47361,37591.3718287469,-201.76828762580482
cell_45519,20324.30753678409,-3644.652981727693
cell_811,38413.41430686005,933.8830452000234
cell_45153,31175.818778873156,-11839.674670162349
cell_44129,31284.01874440724,-12212.881751178082
cell_44748,14843.80677798628,-5067.1314603502
cell_45161,29349.138052673214,-10316.69934703608
cell_47093,38701.879851441896,1953.3695278807247
cell_44856,39097.59718074252,2770.50877824602
cell_50278,22203.23230375303,-7475.846605610162
cell_49921,28079.55766786646,-9387.623909104088
cell_2883,28480.754908390063,-9682.218271476699
cell_49033,38096.0782339681,362.8202176235319
cell_1304,19573.792826959358,-4769.460432421118
cell_3698,29580.638478679466,-5821.388642075086
cell_3733,-12042.595507216623,-586.908367221477
cell_5112,18852.777534286055,-3669.9484483142573
cell_46940,-10026.980047782323,855.4143396989882
cell_50182,1582.6169265605508,-1993.5409014898837
cell_43748,-771.0482878266363,3326.6672075001693
cell_49904,10157.121345077501,-3369.930218795181
cell_48737,19728.314525736307,-3767.4605304859865
cell_52415,-1412.256238784861,-2183.2218316994686
cell_4778,29870.938797211053,-10720.509550282422
cell_52386,-11359.3851144291,-1729.896753952347
cell_45757,-9565.718510662882,-77.83170218950588
cell_1142,20568.73227797281,-5644.8135620062585
cell_3061,-8877.832905562584,-914.3776731490923
cell_2775,34908.561297304885,-3807.6548082851414
cell_45621,-11106.188844276961,50.83903291800807
cell_45512,37992.679939934074,619.984223855842
cell_47003,38094.6568254676,624.8278139451126
cell_46349,15126.413776770976,-4096.240865253035
cell_49765,30831.273623191344,-11497.808599476552
cell_4771,19530.218987531924,-3421.408039415698
cell_47458,215.18803773190203,-2923.983943455437
cell_51150,-10807.9601328102,-53.858992842523776
cell_1061,19483.358532470473,-3500.9052345640935
cell_909,31113.382997513927,-12137.559086948497
cell_44162,34325.88427065248,-4529.424045768177
cell_2814,17269.721090767296,-3498.2849249198466
cell_1203,-11526.1579928147,4665.886917199645
cell_43523,39258.951218373346,2857.1217258552456
cell_813,19604.45112069785,-3371.569834552251
cell_51260,36630.10573464841,-1868.320576214732
cell_46337,36965.63660753235,-789.1141606743246
cell_4353,25781.422227566203,-8074.192030452475
cell_45999,-10040.449030955697,1374.432144925967
cell_46602,10238.423053336097,-2949.593888895727
cell_50575,39201.39052556298,2779.233584879017
cell_50171,20479.639603028536,-5463.549586090082
cell_5327,-9582.730731996375,818.9198588004451
cell_3121,5371.051291298352,-2702.9927152879213
cell_47637,-11094.434812795547,2089.398359864981
cell_48942,31421.980805377963,-12154.595135711768
cell_48476,-1599.7924017720616,-1851.183277196268
cell_1446,28683.40607086124,-9908.093125968238
cell_51224,-2734.632648634775,-1485.5880095376938
cell_45697,17676.499548270844,-6273.798586065578
cell_4132,30729.839628101083,-11401.783940605897
cell_50193,14955.282287125856,-4493.86994764621
cell_48779,-231.60572020350966,-2178.3019803828456
cell_47650,20744.305071986182,-3786.8291746909467
cell_50162,38924.01697936849,2403.1371730939773
cell_46047,38364.41480428724,730.3513637168948
cell_50595,-10938.551543907553,-1850.7173663490692
cell_52075,-11533.32841395912,-1438.647745867843
cell_46451,10450.740769636097,-2900.8400036114153
cell_1369,35386.26968047932,-2984.1259679550717
cell_46219,-702.4379134069341,-1138.5046902521065
cell_45283,-4576.793799400203,-493.707783350721
cell_49138,39207.88385310293,2816.954795531847
cell_4276,-131.17708721592533,30.072277389312006
cell_51788,-10984.043778399811,-1458.0908540289975
cell_48998,34792.582898253946,-3835.228602345636
cell_5373,20387.34842259406,-3607.380220775685
cell_44439,36689.72967512683,-1698.4997997696341
cell_50285,39246.6084900635,2968.362015833999
cell_48902,-1258.2688423075751,-808.265840082311
cell_3918,7661.305013722566,-3317.160209618957
cell_407,33835.39259323319,-4071.6999129020496
cell_50646,-11374.818727219927,-1372.320466271415
cell_50964,38446.376318324335,1221.65164058426
cell_49872,-546.5365295381544,4125.796197922511
cell_46090,38754.4455354737,1740.8049762074631
cell_2854,-9897.680755189931,840.5593002678341
cell_2896,38103.20706151845,323.2968121598997
cell_46367,-12080.555273682829,-518.5988207702937
cell_44643,-7952.07455393642,479.2644622920434
cell_45750,20469.75964160627,-7489.179764684492
cell_44078,36181.96242893463,-2068.5822201100937
cell_45192,-3351.3881390324723,-668.9528573627179
cell_48806,18857.418880241134,-3298.2415253112645
cell_4917,-12247.508566698245,-25.613154961172686
cell_5028,28960.8270100948,-9864.794559941962
cell_684,30493.229463795393,-11443.281324647252
cell_47495,-3476.6335210086095,1421.8756101274228
cell_44864,28127.751917661528,-9328.380429100229
cell_4284,34294.42220892472,-4107.39692136471
cell_52166,36044.08115765055,-2291.283030679607
cell_48027,-5188.893591230156,-206.9827901041281
cell_48991,-10879.535152398134,-120.91540619838067
cell_48256,17364.070957352895,-5817.494233243469
cell_43487,33165.35001108759,-4458.89768457502
cell_1115,1012.17835879103,-2226.948067534117
cell_4880,19152.41321153021,-3647.1000870371035
cell_3217,-10543.335593486812,857.3659862011818
cell_47854,25099.393850872795,-7553.197010757517
cell_52464,-11353.829491962668,-1695.8060286007485
cell_47297,30963.24718794986,-11831.243616715288
cell_4928,-10290.480621350624,220.47641397404698
cell_45251,36978.68390341124,-1056.875597480732
cell_45162,-8888.10069816682,-45.20162302155567
cell_1315,3811.99547066506,-2355.2367918608734
cell_44661,37994.08075207812,380.92906718225504
cell_2967,-5129.600952909017,-133.2838569997187
cell_45616,29224.396662094365,-5886.3123209537025
cell_52220,17067.092472601515,-4304.2775269947
cell_46572,32982.18445122837,-4472.544370836246
cell_50536,-11105.208780354156,-1685.9843094664946
cell_50975,15072.289234799096,-4718.3192104012505
cell_5152,-8256.317623459867,928.7358890227235
cell_2903,1305.2895041425716,-1464.24974500432
cell_45876,4911.180246258462,-2875.9284902889276
cell_44938,33420.36206811659,-5365.2644337043275
cell_44933,38969.338198518424,2129.132673052653
cell_50687,16035.965356507708,-4309.23105892132
cell_45992,-11733.483931699258,430.30851801518054
cell_49930,-10744.944824821268,490.0973687479549
cell_47840,-12950.323326316195,1204.66954433928
cell_44094,-755.9866353782962,-1127.1987207118316
cell_49569,-4991.297979249081,-489.8819313339631
cell_45737,19647.899091548323,-7327.388471168658
cell_48597,-12019.383455636129,1316.5386848204907
cell_775,20721.55544551429,-3848.8431866908604
cell_44667,-12770.001175078321,137.63232606606988
cell_840,-9461.216634687235,4379.1146668153915
cell_3942,20328.201761199914,-3359.836897558528
